solution_group,solution_priority_action_area,solution_name,sector,state,food_type,annual_tons_diversion_potential,annual_100_year_mtco2e_reduction_potential,annual_100_year_mtch4_reduction_potential,annual_gallons_water_savings_potential,annual_meal_equivalents_diverted,jobs_created,annual_us_dollars_cost,annual_us_dollars_gross_financial_benefit,annual_us_dollars_net_financial_benefit
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Hawaii,Dairy & Eggs,30.602252091460954,7.775608937698554,0.2980522576561254,0.0,0.0,0.0313979106458387,7400.161013194422,6825.821006167092,-574.3400070273306
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Hawaii,Dry Goods,169.0669488055865,114.52156752471714,4.892721111756796,0.0,0.0,0.1734626894745317,40883.351964803376,37710.32037631501,-3173.031588488368
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Hawaii,Fresh Meat & Seafood,22.98004543600933,13.03262000554924,0.5538410080246357,0.0,0.0,0.0235775266173453,5556.977826623549,5125.690631885069,-431.2871947384798
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Hawaii,Frozen,50.1444968027926,24.03014110262981,1.0085055630687831,0.0,0.0,0.051448253719665,12125.818359944204,11184.711458399071,-941.106901545132
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Hawaii,Prepared Foods,29.83501280659296,15.88556124378919,0.6735872859844113,0.0,0.0,0.0306107231395638,7214.629104408677,6654.688567555821,-559.9405368528562
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Hawaii,Produce,107.99330776864718,25.69624978910876,0.9483774938033964,0.0,0.0,0.1108011337706318,26114.674941144072,24087.86734027288,-2026.8076008711937
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Hawaii,Ready-To-Drink Beverages,72.72395593702208,14.694304886161396,0.525812659671369,0.0,0.0,0.0746147787913846,17585.927396519517,16221.05146388908,-1364.8759326304375
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Idaho,Breads & Bakery,68.45588188930746,63.50370588571812,2.7931615729303374,0.0,0.0,0.0702357348184292,16553.832272444062,15269.05912673373,-1284.773145710334
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Idaho,Dairy & Eggs,74.72243073774126,20.860460241392413,0.9183641639913388,0.0,0.0,0.0766652139369222,18069.19363659667,16666.810528753813,-1402.3831078428557
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Idaho,Dry Goods,210.8096555601433,176.07151598096343,7.741658817573328,0.0,0.0,0.2162907066047069,50977.47020770463,47021.01567311741,-3956.4545345872175
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Idaho,Fresh Meat & Seafood,34.77325039598131,24.25203865081035,1.0619561021331825,0.0,0.0,0.0356773549062765,8408.78152082772,7756.160634720984,-652.6208861067381
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Idaho,Frozen,81.90629440393151,47.474973820676816,2.0885052778977604,0.0,0.0,0.0840358580584336,19806.37780421154,18269.168661467997,-1537.2091427435462
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Idaho,Prepared Foods,68.91876405318354,44.85155251606783,1.9736939578872443,0.0,0.0,0.0707106519185658,16665.765293993634,15372.30482211989,-1293.4604718737432
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Idaho,Produce,104.21249906185834,26.20357374060608,1.1524709155623365,0.0,0.0,0.1069220240374664,25200.4091182659,23244.55935712285,-1955.849761143051
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Idaho,Ready-To-Drink Beverages,57.81541289258619,11.949040400963815,0.525524364690676,0.0,0.0,0.0593186136277932,13980.780341615347,12895.70645398858,-1085.0738876267696
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Illinois,Breads & Bakery,515.9513905865082,478.6268828164879,21.052034652281737,0.0,0.0,0.5293661267417573,124766.09087169469,115082.76676830614,-9683.32410338853
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Illinois,Dairy & Eggs,526.6947482971015,147.03877734872023,6.473258129090645,0.0,0.0,0.5403888117528259,127364.0230971768,117479.06873061162,-9884.954366565174
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Illinois,Dry Goods,1710.5500653350357,1428.6781237064845,62.81730768457884,0.0,0.0,1.7550243670337462,413640.9917406569,381537.5591694556,-32103.43257120139
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Illinois,Fresh Meat & Seafood,322.47909441265534,224.9078062221607,9.848335666701994,0.0,0.0,0.3308635508673841,77981.0980875051,71928.84269147782,-6052.255396027276
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Illinois,Frozen,693.7429863307032,402.111099690373,17.689554862668544,0.0,0.0,0.7117803039753012,167759.21540931438,154739.11641615836,-13020.098993156013
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Illinois,Prepared Foods,582.3787128881927,379.0054825299524,16.678147999615508,0.0,0.0,0.5975205594232854,140829.38187520194,129899.3564295876,-10930.02544561432
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Illinois,Produce,823.2564645498918,207.0026308788441,9.104273863341968,0.0,0.0,0.8446611326281888,199077.84481398735,183627.0498129615,-15450.795001025916
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Illinois,Ready-To-Drink Beverages,641.3633889634378,132.55422149559587,5.829796427244588,0.0,0.0,0.6580388370764871,155092.9105515678,143055.8666038409,-12037.043947726916
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Indiana,Breads & Bakery,367.2239682359581,295.17258274779994,12.78985497589307,0.0,0.0,0.3767717914100927,88801.19295561785,81909.1702421622,-6892.022713455643
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Indiana,Dairy & Eggs,394.6695769274766,103.34920939942984,4.15597347324411,0.0,0.0,0.4049309859275907,95438.02225874738,88030.90310593019,-7407.119152817189
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Indiana,Dry Goods,1270.795666433137,922.9822882222696,39.842553581018265,0.0,0.0,1.3038363537603983,307300.66919156513,283450.5032035146,-23850.16598805048
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Indiana,Fresh Meat & Seafood,221.6596575709808,134.66282761004405,5.784606858936735,0.0,0.0,0.2274228086678262,53601.19089446037,49441.10460713395,-4160.0862873264105
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Indiana,Frozen,530.0181336318271,270.4909407100058,11.544747036723814,0.0,0.0,0.5437986051062546,128167.67593005837,118220.3485998696,-9947.327330188768
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Indiana,Prepared Foods,346.6238996390488,197.27446744938604,8.47698771996999,0.0,0.0,0.3556361210296637,83819.73524968266,77314.33256364695,-6505.402686035708
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Indiana,Produce,519.7669464129929,125.85013257059634,4.9313752340873735,0.0,0.0,0.5332808870197304,125688.7591572323,115933.82508364788,-9754.934073584418
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Indiana,Ready-To-Drink Beverages,423.38544882766416,86.15384695008856,3.3052233620923377,0.0,0.0,0.4343934704971832,102382.02347344716,94435.96770839444,-7946.055765052723
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Iowa,Breads & Bakery,152.9616620233502,139.75878257145465,6.138109054914628,0.0,0.0,0.156938665235957,36988.81129518135,34118.042118493315,-2870.769176688038
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Iowa,Dairy & Eggs,187.91463871791407,52.09366330680652,2.272221866227546,0.0,0.0,0.1928004193245795,45441.05378560835,41914.29063761441,-3526.763147993941
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Iowa,Dry Goods,603.6984936916117,496.8007247908113,21.804093484208856,0.0,0.0,0.6193946545275937,145984.87860922614,134654.72564947134,-11330.15295975479
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Iowa,Fresh Meat & Seafood,96.219868022415,66.13096945457943,2.8902768278113866,0.0,0.0,0.0987215845909975,23267.65082210637,21461.80596104849,-1805.844861057883
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Iowa,Frozen,251.9058624285921,144.04211644561082,6.317645174311144,0.0,0.0,0.2584554148517354,60915.25344500195,56187.50940952838,-4727.744035473578
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Iowa,Prepared Foods,191.68906193662497,122.98319021136923,5.399146678939876,0.0,0.0,0.1966729775469768,46353.77548553167,42756.17434001128,-3597.601145520388
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Iowa,Produce,226.0698941417288,56.60625635144726,2.46000228545672,0.0,0.0,0.2319477113894136,54667.66340871433,50424.806242451785,-4242.857166262553
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Iowa,Ready-To-Drink Beverages,171.46460397977998,35.37590271475785,1.5337416932219878,0.0,0.0,0.1759226836832541,41463.14701681857,38245.116475786446,-3218.030541032116
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Kansas,Breads & Bakery,144.50162443343828,134.04821331303134,5.896007376636175,0.0,0.0,0.1482586666687075,34943.0259014817,32231.033864277368,-2711.992037204329
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Kansas,Dairy & Eggs,157.3146158512727,43.9179407970984,1.93345029388748,0.0,0.0,0.1614047958634055,38041.431838053606,35088.966859218504,-2952.464978835102
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Kansas,Dry Goods,544.0524248694097,454.4010802794891,19.979484530824926,0.0,0.0,0.5581977879160144,131561.41357243125,121350.69206772462,-10210.72150470661
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Kansas,Fresh Meat & Seafood,91.9343342080937,64.11810806184717,2.807624426709316,0.0,0.0,0.0943246268975039,22231.33362039573,20505.919229411644,-1725.4143909840834
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Kansas,Frozen,212.43193542117496,123.13095893533566,5.416741430556821,0.0,0.0,0.2179551657421252,51369.76591666803,47382.86459587696,-3986.901320791071
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Kansas,Prepared Foods,147.393121523565,95.92177720163237,4.22104077723609,0.0,0.0,0.1512253426831772,35642.24058581832,32875.9812203762,-2766.259365442116
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Kansas,Produce,224.1563908359796,56.36270667698128,2.4789130219643707,0.0,0.0,0.2299844569977148,54204.94476567123,49998.00003810064,-4206.944727570586
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Kansas,Ready-To-Drink Beverages,151.4888601353664,31.309064823535515,1.3769872599242792,0.0,0.0,0.1554275704988857,36632.66198044976,33789.53420231522,-2843.127778134546
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Kentucky,Breads & Bakery,255.39888511981823,236.9230406002929,10.420877388438871,0.0,0.0,0.2620392561329334,61759.9275644282,56966.62682838796,-4793.300736040242
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Kentucky,Dairy & Eggs,263.53452675156046,73.57163656559712,3.238929233880085,0.0,0.0,0.2703864244471007,63727.26832878128,58781.278684160665,-4945.989644620615
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Kentucky,Dry Goods,935.254551103225,781.1392044794646,34.34577805739166,0.0,0.0,0.9595711694319088,226160.94546904063,208608.1815793904,-17552.76388965022
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Kentucky,Fresh Meat & Seafood,154.00166952898283,107.40596289318545,4.703126996546216,0.0,0.0,0.1580057129367361,37240.30334137489,34350.01540782189,-2890.287933552997
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Kentucky,Frozen,369.92436641816977,214.41758217900903,9.432596082020387,0.0,0.0,0.379542399945042,89454.19657405674,82511.49305755716,-6942.703516499566
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Kentucky,Prepared Foods,228.6431330091134,148.79836614137344,6.547876711547778,0.0,0.0,0.2345878544673501,55289.91767572528,50998.76621972353,-4291.151456001746
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Kentucky,Produce,336.39615955839224,84.58468660091103,3.720156348690877,0.0,0.0,0.3451424597069102,81346.4884058963,75033.03892292034,-6313.449482975957
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Kentucky,Ready-To-Drink Beverages,279.71935238211813,57.81119039580481,2.542563091703702,0.0,0.0,0.286992055544053,67641.04288624343,62391.29805267106,-5249.744833572362
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Louisiana,Breads & Bakery,193.48093049773237,179.4843009208564,7.894478680954418,0.0,0.0,0.1985114346906732,46787.080715063305,43155.84995957491,-3631.2307554883937
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Louisiana,Dairy & Eggs,214.24066228679249,59.81013697759582,2.633090823885428,0.0,0.0,0.2198109195062487,51807.1477797563,47786.30045402401,-4020.847325732296
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Louisiana,Dry Goods,931.0646599111454,777.6397419333846,34.19191077837332,0.0,0.0,0.9552723410688354,225147.7563300032,207673.6278992568,-17474.128430746394
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Louisiana,Fresh Meat & Seafood,177.8412296207958,124.03247684230335,5.431174159908237,0.0,0.0,0.1824651015909363,43005.12687906368,39667.420465663534,-3337.7064134001366
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Louisiana,Frozen,345.3643726033409,200.1819843915569,8.806347793281493,0.0,0.0,0.3543438462910276,83515.15953293956,77033.39552435731,-6481.764008582252
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Louisiana,Prepared Foods,212.0927228968196,138.02754634342728,6.07390645267919,0.0,0.0,0.2176071336921363,51287.73838188336,47307.20336782813,-3980.535014055224
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Louisiana,Produce,338.36989494461744,85.0809698798169,3.7419836021212975,0.0,0.0,0.3471675122131772,81823.77222186688,75473.2798705358,-6350.492351331091
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Louisiana,Ready-To-Drink Beverages,354.543807473305,73.27558634374667,3.2226944313894963,0.0,0.0,0.3637619464676108,85734.90779999015,79080.86507571192,-6654.0427242782425
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Maine,Breads & Bakery,91.03691182721592,22.66947222042546,0.7348417846908127,0.0,0.0,0.0934038715347233,22014.32115688514,20305.749499403137,-1708.5716574820062
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Maine,Dairy & Eggs,87.29970630379981,16.092137997810276,0.2310805120707235,0.0,0.0,0.0895694986676984,21110.5993481103,19472.16719017121,-1638.432157939085
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Maine,Dry Goods,288.643789665423,68.83837147821036,2.105964793133764,0.0,0.0,0.2961485281967239,69799.12826673212,64381.89048667043,-5417.237780061694
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Maine,Fresh Meat & Seafood,56.78874870402508,11.630685912372993,0.3520010846109494,0.0,0.0,0.0582652561703296,13732.514943398046,12666.709386595774,-1065.8055568022733
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Maine,Frozen,111.40696771602474,22.2847900504962,0.5719599440625129,0.0,0.0,0.1143035488766411,26940.15775787884,24849.282928481254,-2090.874829397584
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Maine,Prepared Foods,101.03870577850678,20.55053498707164,0.5783938341245229,0.0,0.0,0.1036657121287474,24432.93026575524,22536.6459395748,-1896.2843261804385
Recycling,Recycle Anything Remaining,Centralized Anaerobic Digestion,Retail,Maine,Produce,147.86177856829008,29.63205338917861,0.3623231415286891,0.0,0.0,0.1517061848110654,35755.57007479085,32980.51500079903,-2775.0550739918126
